fold,epoch,train_loss,valid_loss,f1,threshold,precision,recall,learning_rate
4,5,0.012177185182714288,0.04847964815890473,0.8853046594982079,0.5389832258224487,0.853195164075993,0.9199255121042831,2.196221483611863e-06
4,6,0.013041985808599357,0.038818676218434336,0.9274047186932849,0.5316957235336304,0.904424778761062,0.9515828677839852,3e-05
4,7,0.015335005746525215,0.030850487506205365,0.9489322191272052,0.5522982478141785,0.9462962962962963,0.9515828677839852,2.800377851638814e-05
4,8,0.014955100155685,0.02427434930587014,0.9602220166512488,0.5356146693229675,0.9540441176470589,0.9664804469273743,2.2550000000000003e-05
4,9,0.0132621762907675,0.0193398122587063,0.9675023212627669,0.5363432765007019,0.9648148148148148,0.9702048417132216,1.51e-05
4,10,0.012843290396551523,0.015606206100090416,0.9734675205855444,0.48641538619995117,0.9568345323741008,0.9906890130353817,7.650000000000003e-06
4,11,0.011919561306864127,0.012889716294397608,0.9770431588613406,0.4908076226711273,0.9637681159420289,0.9906890130353817,2.196221483611863e-06
4,12,0.010714757988193662,0.01095894933975246,0.9788797061524335,0.488504558801651,0.9655797101449275,0.9925512104283054,3e-05
4,13,0.012768686429576775,0.009567842146124,0.9797794117647058,0.4936564862728119,0.9673321234119783,0.9925512104283054,2.800377851638814e-05
4,14,0.01351453362377793,0.008627084492508347,0.9806807727690893,0.49804118275642395,0.9690909090909091,0.9925512104283054,2.2550000000000003e-05
4,15,0.013783927025020234,0.007987381124519858,0.9824561403508771,0.5180280804634094,0.9743589743589743,0.9906890130353817,1.51e-05
4,16,0.011493309769015367,0.007560815411949781,0.9833948339483395,0.49981415271759033,0.9744058500914077,0.9925512104283054,7.650000000000003e-06
4,17,0.011460471677102539,0.007282070553714411,0.9851576994434137,0.5398021340370178,0.9815157116451017,0.9888268156424581,2.196221483611863e-06
4,18,0.011440219033507667,0.007125623893599145,0.9860724233983287,0.5516642928123474,0.9833333333333333,0.9888268156424581,3e-05
4,19,0.012905009804725554,0.006995838474901804,0.9861239592969473,0.5101380944252014,0.9797794117647058,0.9925512104283054,2.800377851638814e-05
4,20,0.013578929210858674,0.006913036778204781,0.9879740980573543,0.5111141800880432,0.9816176470588235,0.994413407821229,2.2550000000000003e-05
4,21,0.01128336075547757,0.006906882516775414,0.9888888888888889,0.5289896726608276,0.9834254143646409,0.994413407821229,1.51e-05
4,22,0.011295881227071683,0.007038549247030553,0.9888888888888889,0.5394684672355652,0.9834254143646409,0.994413407821229,7.650000000000003e-06
4,23,0.01103680059138823,0.007168355073625134,0.9888888888888889,0.553776741027832,0.9834254143646409,0.994413407821229,2.196221483611863e-06
4,24,0.009894548224476293,0.007336809050261616,0.9888888888888889,0.5608841776847839,0.9834254143646409,0.994413407821229,3e-05
